index,n,m,Dimension,Distribution,Strategy,PSV,OPT,Plurality,Plurality Distortion,Copeland,Copeland Distortion,STV,STV Distortion,Borda,Borda Distortion,Plurality Veto,Plurality Veto Distortion
14,200,15,1D,normal,compromise,0.5,Candidate 9,Candidate 8,1.4704027092049443,Candidate 7,1.0764046694366538,Candidate 7,1.0764046694366538,Candidate 9,1.0,Candidate 9,1.0
15,200,15,1D,normal,compromise,0.5,Candidate 14,Candidate 13,1.6319679024126466,Candidate 4,1.0347271783015328,Candidate 8,1.001556889849545,Candidate 3,1.0022426203634447,Candidate 14,1.0
16,200,15,1D,normal,compromise,0.5,Candidate 11,Candidate 8,1.4081950162125154,Candidate 8,1.4081950162125154,Candidate 11,1.0,Candidate 11,1.0,Candidate 11,1.0
17,200,15,1D,normal,compromise,0.5,Candidate 12,Candidate 12,1.0,Candidate 3,2.332593609352476,Candidate 12,1.0,Candidate 12,1.0,Candidate 12,1.0
18,200,15,1D,normal,compromise,0.5,Candidate 10,Candidate 3,1.5125956122057795,Candidate 4,1.040095363924038,Candidate 5,1.0240238386962812,Candidate 5,1.0240238386962812,Candidate 10,1.0
19,200,15,1D,normal,compromise,0.5,Candidate 0,Candidate 9,1.0274398305993708,Candidate 9,1.0274398305993708,Candidate 9,1.0274398305993708,Candidate 0,1.0,Candidate 0,1.0
20,200,15,1D,normal,compromise,0.5,Candidate 9,Candidate 8,1.536758518209556,Candidate 10,1.0007150671661185,Candidate 9,1.0,Candidate 9,1.0,Candidate 9,1.0
21,200,15,1D,normal,compromise,0.5,Candidate 5,Candidate 3,1.0283414273783131,Candidate 3,1.0283414273783131,Candidate 3,1.0283414273783131,Candidate 5,1.0,Candidate 3,1.0283414273783131
22,200,15,1D,normal,compromise,0.5,Candidate 12,Candidate 5,1.0818526152497108,Candidate 12,1.0,Candidate 5,1.0818526152497108,Candidate 12,1.0,Candidate 12,1.0
23,200,15,1D,normal,compromise,0.5,Candidate 13,Candidate 13,1.0,Candidate 2,1.2034897676479284,Candidate 7,1.026283850893466,Candidate 7,1.026283850893466,Candidate 13,1.0
24,200,15,1D,normal,compromise,0.5,Candidate 13,Candidate 12,1.5397963987020924,Candidate 7,1.0777231681268948,Candidate 4,1.0112662255703482,Candidate 13,1.0,Candidate 13,1.0
25,200,15,1D,normal,compromise,0.5,Candidate 13,Candidate 4,1.2974840296142425,Candidate 3,1.1307334565933895,Candidate 9,1.08367960655072,Candidate 13,1.0,Candidate 13,1.0
26,200,15,1D,normal,compromise,0.5,Candidate 11,Candidate 6,1.3980087051784909,Candidate 11,1.0,Candidate 11,1.0,Candidate 11,1.0,Candidate 11,1.0
27,200,15,1D,normal,compromise,0.5,Candidate 2,Candidate 0,1.6251440777605677,Candidate 0,1.6251440777605677,Candidate 2,1.0,Candidate 5,1.049322542083475,Candidate 2,1.0
28,200,15,1D,normal,compromise,0.5,Candidate 13,Candidate 7,1.096281064160698,Candidate 14,1.4876550967954358,Candidate 7,1.096281064160698,Candidate 13,1.0,Candidate 13,1.0
29,200,15,1D,normal,compromise,0.5,Candidate 7,Candidate 11,1.0147445301277138,Candidate 0,1.3196907913078344,Candidate 2,1.0698100262192654,Candidate 7,1.0,Candidate 7,1.0
30,200,15,1D,normal,compromise,0.5,Candidate 3,Candidate 5,1.181564124917688,Candidate 12,1.9221092763596357,Candidate 11,1.1063964895119462,Candidate 4,1.0201564506663934,Candidate 3,1.0
31,200,15,1D,normal,compromise,0.5,Candidate 6,Candidate 6,1.0,Candidate 14,1.1446566632813042,Candidate 6,1.0,Candidate 6,1.0,Candidate 6,1.0
32,200,15,1D,normal,compromise,0.5,Candidate 8,Candidate 10,1.1882744765957372,Candidate 0,1.9207090336735317,Candidate 5,1.1530664914467335,Candidate 11,1.0139519969027966,Candidate 11,1.0139519969027966
33,200,15,1D,normal,compromise,0.5,Candidate 11,Candidate 6,1.331232322428009,Candidate 10,1.519228236145412,Candidate 11,1.0,Candidate 11,1.0,Candidate 11,1.0
34,200,15,1D,normal,compromise,0.5,Candidate 10,Candidate 6,1.2587839905936338,Candidate 6,1.2587839905936338,Candidate 13,1.1767201441164257,Candidate 11,1.013417767462979,Candidate 11,1.013417767462979
35,200,15,1D,normal,compromise,0.5,Candidate 9,Candidate 7,1.019828711853837,Candidate 5,2.6551352624871964,Candidate 2,1.000436913976241,Candidate 7,1.019828711853837,Candidate 9,1.0
36,200,15,1D,normal,compromise,0.5,Candidate 8,Candidate 6,1.3014707492500717,Candidate 7,1.285619497158154,Candidate 6,1.3014707492500717,Candidate 8,1.0,Candidate 8,1.0
37,200,15,1D,normal,compromise,0.5,Candidate 8,Candidate 8,1.0,Candidate 8,1.0,Candidate 9,1.2196848377767902,Candidate 8,1.0,Candidate 8,1.0
38,200,15,1D,normal,compromise,0.5,Candidate 14,Candidate 1,1.1871334053001108,Candidate 2,1.9440748777448424,Candidate 1,1.1871334053001108,Candidate 9,1.0068342552870262,Candidate 14,1.0
39,200,15,1D,normal,compromise,0.5,Candidate 14,Candidate 8,1.4532272108383613,Candidate 13,1.8230660550262072,Candidate 12,1.0303946260782986,Candidate 14,1.0,Candidate 14,1.0
40,200,15,1D,normal,compromise,0.5,Candidate 14,Candidate 13,1.213054643177795,Candidate 9,1.1013444919198028,Candidate 14,1.0,Candidate 14,1.0,Candidate 14,1.0
41,200,15,1D,normal,compromise,0.5,Candidate 0,Candidate 5,1.339134049656921,Candidate 9,1.1961410034100637,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0
42,200,15,1D,normal,compromise,0.5,Candidate 12,Candidate 2,1.065428357811109,Candidate 11,1.6501171293725876,Candidate 2,1.065428357811109,Candidate 5,1.0025163057884947,Candidate 12,1.0
43,200,15,1D,normal,compromise,0.5,Candidate 14,Candidate 4,1.4133625379341672,Candidate 12,1.3407052946342057,Candidate 6,1.0206318414443936,Candidate 14,1.0,Candidate 14,1.0
44,200,15,1D,normal,compromise,0.5,Candidate 14,Candidate 13,1.0843511862009734,Candidate 7,1.0031193963736718,Candidate 6,1.0513868312767847,Candidate 4,1.0028384138005908,Candidate 14,1.0
45,200,15,1D,normal,compromise,0.5,Candidate 7,Candidate 10,1.0629957069676377,Candidate 9,1.385912892803066,Candidate 7,1.0,Candidate 7,1.0,Candidate 7,1.0
46,200,15,1D,normal,compromise,0.5,Candidate 4,Candidate 7,1.0075145129198808,Candidate 7,1.0075145129198808,Candidate 7,1.0075145129198808,Candidate 7,1.0075145129198808,Candidate 4,1.0
47,200,15,1D,normal,compromise,0.5,Candidate 10,Candidate 13,1.4252571466227948,Candidate 2,2.4156047257470736,Candidate 0,1.0744451803448867,Candidate 10,1.0,Candidate 10,1.0
48,200,15,1D,normal,compromise,0.5,Candidate 11,Candidate 4,1.2275018634588593,Candidate 4,1.2275018634588593,Candidate 4,1.2275018634588593,Candidate 1,1.0056404684048694,Candidate 11,1.0
49,200,15,1D,normal,compromise,0.5,Candidate 1,Candidate 1,1.0,Candidate 0,2.253840845623247,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0
0,200,15,1D,normal,compromise,0.75,Candidate 14,Candidate 1,1.3476778392350994,Candidate 1,1.3476778392350994,Candidate 9,1.0669864149816768,Candidate 14,1.0,Candidate 14,1.0
1,200,15,1D,normal,compromise,0.75,Candidate 8,Candidate 4,1.5278651695524859,Candidate 10,1.5440715976140376,Candidate 11,1.0637691513175676,Candidate 8,1.0,Candidate 8,1.0
2,200,15,1D,normal,compromise,0.75,Candidate 3,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
3,200,15,1D,normal,compromise,0.75,Candidate 9,Candidate 13,1.0595286534601398,Candidate 2,1.2301110946545637,Candidate 13,1.0595286534601398,Candidate 13,1.0595286534601398,Candidate 9,1.0
4,200,15,1D,normal,compromise,0.75,Candidate 11,Candidate 2,1.4986759805971204,Candidate 7,1.120133611340721,Candidate 0,1.0187703164722175,Candidate 11,1.0,Candidate 11,1.0
5,200,15,1D,normal,compromise,0.75,Candidate 8,Candidate 0,1.0152699260301543,Candidate 5,1.278937898110548,Candidate 0,1.0152699260301543,Candidate 0,1.0152699260301543,Candidate 8,1.0
6,200,15,1D,normal,compromise,0.75,Candidate 2,Candidate 3,1.0362789794744192,Candidate 3,1.0362789794744192,Candidate 3,1.0362789794744192,Candidate 9,1.000659124937646,Candidate 9,1.000659124937646
7,200,15,1D,normal,compromise,0.75,Candidate 11,Candidate 0,1.0536694158314668,Candidate 12,2.0235393516028033,Candidate 14,1.0062730920862126,Candidate 9,1.0014711284698097,Candidate 9,1.0014711284698097
8,200,15,1D,normal,compromise,0.75,Candidate 12,Candidate 5,1.0312424166383896,Candidate 14,1.7558208112478073,Candidate 5,1.0312424166383896,Candidate 12,1.0,Candidate 5,1.0312424166383896
9,200,15,1D,normal,compromise,0.75,Candidate 3,Candidate 14,1.1375898554382595,Candidate 14,1.1375898554382595,Candidate 3,1.0,Candidate 7,1.0305364266829349,Candidate 3,1.0
10,200,15,1D,normal,compromise,0.75,Candidate 6,Candidate 12,1.4070468819195092,Candidate 2,2.229013623163212,Candidate 6,1.0,Candidate 6,1.0,Candidate 6,1.0
11,200,15,1D,normal,compromise,0.75,Candidate 13,Candidate 13,1.0,Candidate 5,1.5105463764271694,Candidate 9,1.1668018898765957,Candidate 13,1.0,Candidate 13,1.0
12,200,15,1D,normal,compromise,0.75,Candidate 14,Candidate 2,1.320296114565395,Candidate 9,1.0757100757497184,Candidate 11,1.0230783934356291,Candidate 11,1.0230783934356291,Candidate 14,1.0
13,200,15,1D,normal,compromise,0.75,Candidate 11,Candidate 4,1.131231193986267,Candidate 0,1.10922317557217,Candidate 2,1.0361340337324212,Candidate 2,1.0361340337324212,Candidate 11,1.0
14,200,15,1D,normal,compromise,0.75,Candidate 0,Candidate 9,1.2170898869756739,Candidate 9,1.2170898869756739,Candidate 9,1.2170898869756739,Candidate 0,1.0,Candidate 0,1.0
15,200,15,1D,normal,compromise,0.75,Candidate 10,Candidate 10,1.0,Candidate 1,1.1359778950090633,Candidate 12,1.0760638186702618,Candidate 10,1.0,Candidate 10,1.0
16,200,15,1D,normal,compromise,0.75,Candidate 10,Candidate 13,1.0536529684314668,Candidate 0,2.00487963301618,Candidate 12,1.048120940393692,Candidate 10,1.0,Candidate 10,1.0
17,200,15,1D,normal,compromise,0.75,Candidate 11,Candidate 14,1.3092245065735864,Candidate 8,2.0406210509893357,Candidate 7,1.0268910499456363,Candidate 11,1.0,Candidate 11,1.0
18,200,15,1D,normal,compromise,0.75,Candidate 5,Candidate 2,1.0712126745697947,Candidate 3,1.0308853660674437,Candidate 14,1.0126726856334676,Candidate 5,1.0,Candidate 5,1.0
19,200,15,1D,normal,compromise,0.75,Candidate 13,Candidate 4,1.0153299730330245,Candidate 14,1.5545155216036135,Candidate 4,1.0153299730330245,Candidate 13,1.0,Candidate 13,1.0
20,200,15,1D,normal,compromise,0.75,Candidate 2,Candidate 4,1.5715021869878167,Candidate 0,1.01436802238684,Candidate 0,1.01436802238684,Candidate 2,1.0,Candidate 2,1.0
21,200,15,1D,normal,compromise,0.75,Candidate 12,Candidate 4,1.0450453532194726,Candidate 4,1.0450453532194726,Candidate 4,1.0450453532194726,Candidate 12,1.0,Candidate 11,1.0073431846708112
22,200,15,1D,normal,compromise,0.75,Candidate 2,Candidate 14,1.0235760263628049,Candidate 8,2.206568910693294,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
23,200,15,1D,normal,compromise,0.75,Candidate 1,Candidate 2,1.8077499687879526,Candidate 5,1.619824148527712,Candidate 11,1.0466845377094423,Candidate 1,1.0,Candidate 1,1.0
24,200,15,1D,normal,compromise,0.75,Candidate 3,Candidate 10,1.7609253732010193,Candidate 11,1.0679540557962945,Candidate 0,1.0263194160239382,Candidate 4,1.0088578017254766,Candidate 3,1.0
25,200,15,1D,normal,compromise,0.75,Candidate 8,Candidate 10,1.0899380931203144,Candidate 8,1.0,Candidate 8,1.0,Candidate 8,1.0,Candidate 9,1.004785745850343
26,200,15,1D,normal,compromise,0.75,Candidate 4,Candidate 12,1.7772376627504216,Candidate 14,1.26273453940636,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0
27,200,15,1D,normal,compromise,0.75,Candidate 7,Candidate 2,1.04013487476218,Candidate 2,1.04013487476218,Candidate 2,1.04013487476218,Candidate 7,1.0,Candidate 7,1.0
28,200,15,1D,normal,compromise,0.75,Candidate 0,Candidate 7,1.374330226778797,Candidate 7,1.374330226778797,Candidate 4,1.287669971436225,Candidate 0,1.0,Candidate 0,1.0
29,200,15,1D,normal,compromise,0.75,Candidate 14,Candidate 5,1.0291001270848057,Candidate 7,2.038212401987163,Candidate 5,1.0291001270848057,Candidate 14,1.0,Candidate 14,1.0
30,200,15,1D,normal,compromise,0.75,Candidate 5,Candidate 5,1.0,Candidate 8,1.4904213397199655,Candidate 1,1.006515605878834,Candidate 1,1.006515605878834,Candidate 5,1.0
31,200,15,1D,normal,compromise,0.75,Candidate 2,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0,Candidate 0,1.0024838746376767
32,200,15,1D,normal,compromise,0.75,Candidate 12,Candidate 3,1.226690582851809,Candidate 7,1.1766470153584667,Candidate 14,1.3315005790545973,Candidate 10,1.0098807638160796,Candidate 0,1.0000838824999896
33,200,15,1D,normal,compromise,0.75,Candidate 11,Candidate 4,1.0559259210013163,Candidate 4,1.0559259210013163,Candidate 4,1.0559259210013163,Candidate 11,1.0,Candidate 11,1.0
34,200,15,1D,normal,compromise,0.75,Candidate 4,Candidate 4,1.0,Candidate 4,1.0,Candidate 13,1.010223595286092,Candidate 13,1.010223595286092,Candidate 13,1.010223595286092
35,200,15,1D,normal,compromise,0.75,Candidate 9,Candidate 9,1.0,Candidate 5,1.5135795454296734,Candidate 9,1.0,Candidate 0,1.0814407746392822,Candidate 9,1.0
36,200,15,1D,normal,compromise,0.75,Candidate 12,Candidate 3,1.153419877888804,Candidate 4,1.601164043649311,Candidate 12,1.0,Candidate 9,1.0000162542233597,Candidate 9,1.0000162542233597
37,200,15,1D,normal,compromise,0.75,Candidate 7,Candidate 6,1.047840707224491,Candidate 6,1.047840707224491,Candidate 6,1.047840707224491,Candidate 7,1.0,Candidate 7,1.0
38,200,15,1D,normal,compromise,0.75,Candidate 9,Candidate 13,1.1092109411331692,Candidate 10,1.4228824525656945,Candidate 8,1.066459963356797,Candidate 8,1.066459963356797,Candidate 9,1.0
39,200,15,1D,normal,compromise,0.75,Candidate 5,Candidate 4,1.2961819286112846,Candidate 14,1.7704718699690238,Candidate 8,1.1096431145549555,Candidate 5,1.0,Candidate 2,1.0254622427169102
40,200,15,1D,normal,compromise,0.75,Candidate 3,Candidate 0,1.1887436201332207,Candidate 2,2.0865961035499634,Candidate 0,1.1887436201332207,Candidate 3,1.0,Candidate 3,1.0
41,200,15,1D,normal,compromise,0.75,Candidate 4,Candidate 9,1.1268811422779146,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0
42,200,15,1D,normal,compromise,0.75,Candidate 12,Candidate 6,1.097138090392047,Candidate 7,2.0619853315840064,Candidate 5,1.0632257270046872,Candidate 12,1.0,Candidate 12,1.0
43,200,15,1D,normal,compromise,0.75,Candidate 10,Candidate 3,1.0008429653481834,Candidate 9,1.175677103942695,Candidate 3,1.0008429653481834,Candidate 10,1.0,Candidate 10,1.0
44,200,15,1D,normal,compromise,0.75,Candidate 8,Candidate 7,1.2531550574052606,Candidate 3,1.6682582285894374,Candidate 6,1.0464792944344576,Candidate 8,1.0,Candidate 14,1.0000000000000002
45,200,15,1D,normal,compromise,0.75,Candidate 1,Candidate 1,1.0,Candidate 0,1.515848508018591,Candidate 9,1.1333745383967329,Candidate 6,1.0539455273509273,Candidate 1,1.0
46,200,15,1D,normal,compromise,0.75,Candidate 0,Candidate 0,1.0,Candidate 14,1.6444516562688702,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0
47,200,15,1D,normal,compromise,0.75,Candidate 14,Candidate 6,1.2570966060861601,Candidate 6,1.2570966060861601,Candidate 13,1.1801361120535623,Candidate 7,1.000977079443903,Candidate 14,1.0
48,200,15,1D,normal,compromise,0.75,Candidate 9,Candidate 9,1.0,Candidate 5,1.4036032895501744,Candidate 0,1.1390384208527453,Candidate 13,1.06004711037962,Candidate 9,1.0
49,200,15,1D,normal,compromise,0.75,Candidate 5,Candidate 2,1.1018140131775416,Candidate 0,1.1212733092470777,Candidate 6,1.0063715246043974,Candidate 5,1.0,Candidate 5,1.0
0,200,15,1D,normal,compromise,1,Candidate 9,Candidate 9,1.0,Candidate 3,1.168679851136957,Candidate 11,1.063838016288349,Candidate 11,1.063838016288349,Candidate 9,1.0
1,200,15,1D,normal,compromise,1,Candidate 7,Candidate 8,1.3770255817059482,Candidate 5,1.3223601329264334,Candidate 1,1.0380923381505833,Candidate 7,1.0,Candidate 7,1.0
2,200,15,1D,normal,compromise,1,Candidate 5,Candidate 7,1.442957051980877,Candidate 5,1.0,Candidate 14,1.0251442809481204,Candidate 11,1.0136426138660641,Candidate 13,1.0055711806133851
3,200,15,1D,normal,compromise,1,Candidate 4,Candidate 6,1.1487943005386447,Candidate 7,1.6253650262057637,Candidate 1,1.1786984852702331,Candidate 4,1.0,Candidate 4,1.0
4,200,15,1D,normal,compromise,1,Candidate 4,Candidate 12,1.174673876934814,Candidate 6,1.083579207621555,Candidate 11,1.0319908785219405,Candidate 11,1.0319908785219405,Candidate 4,1.0
5,200,15,1D,normal,compromise,1,Candidate 4,Candidate 10,1.428135416002249,Candidate 7,1.3431053324368503,Candidate 14,1.0598369640152794,Candidate 8,1.0008817202178897,Candidate 4,1.0
6,200,15,1D,normal,compromise,1,Candidate 4,Candidate 4,1.0,Candidate 2,1.4108609491187396,Candidate 4,1.0,Candidate 5,1.0328938180808935,Candidate 4,1.0
7,200,15,1D,normal,compromise,1,Candidate 13,Candidate 11,1.087396489007533,Candidate 0,1.5743177443045202,Candidate 14,1.094926343555548,Candidate 13,1.0,Candidate 13,1.0
8,200,15,1D,normal,compromise,1,Candidate 2,Candidate 11,1.6440053842037352,Candidate 7,1.6374991150936034,Candidate 14,1.0508343699561509,Candidate 6,1.0305007419424264,Candidate 2,1.0
9,200,15,1D,normal,compromise,1,Candidate 14,Candidate 13,1.047144708072757,Candidate 4,1.1377098141726498,Candidate 13,1.047144708072757,Candidate 14,1.0,Candidate 10,1.0020596044041228
10,200,15,1D,normal,compromise,1,Candidate 0,Candidate 14,1.8240968012359178,Candidate 12,2.042223202048922,Candidate 4,1.0692017464686918,Candidate 0,1.0,Candidate 0,1.0
11,200,15,1D,normal,compromise,1,Candidate 7,Candidate 9,1.0622982900426166,Candidate 5,1.7890778722192613,Candidate 9,1.0622982900426166,Candidate 7,1.0,Candidate 7,1.0
12,200,15,1D,normal,compromise,1,Candidate 11,Candidate 14,1.550727989787778,Candidate 13,1.6441095176871323,Candidate 9,1.0044728580145545,Candidate 11,1.0,Candidate 11,1.0
13,200,15,1D,normal,compromise,1,Candidate 7,Candidate 7,1.0,Candidate 7,1.0,Candidate 8,1.0251799652711233,Candidate 8,1.0251799652711233,Candidate 7,1.0
14,200,15,1D,normal,compromise,1,Candidate 5,Candidate 1,1.399465708320634,Candidate 8,1.03857022464548,Candidate 4,1.2026117206026214,Candidate 8,1.03857022464548,Candidate 5,1.0
15,200,15,1D,normal,compromise,1,Candidate 8,Candidate 3,1.2532629295032898,Candidate 12,2.132587502220887,Candidate 10,1.0105602059088992,Candidate 10,1.0105602059088992,Candidate 10,1.0105602059088992
16,200,15,1D,normal,compromise,1,Candidate 9,Candidate 13,1.388423577506986,Candidate 0,2.0549317120514647,Candidate 1,1.0317346035289492,Candidate 1,1.0317346035289492,Candidate 9,1.0
17,200,15,1D,normal,compromise,1,Candidate 7,Candidate 11,1.127086952444946,Candidate 3,1.0114645233421877,Candidate 3,1.0114645233421877,Candidate 3,1.0114645233421877,Candidate 7,1.0
18,200,15,1D,normal,compromise,1,Candidate 8,Candidate 8,1.0,Candidate 8,1.0,Candidate 8,1.0,Candidate 8,1.0,Candidate 8,1.0
19,200,15,1D,normal,compromise,1,Candidate 2,Candidate 14,1.2169264890986828,Candidate 12,1.096591242995933,Candidate 9,1.0125132142005742,Candidate 2,1.0,Candidate 2,1.0
20,200,15,1D,normal,compromise,1,Candidate 6,Candidate 2,2.1714696599917347,Candidate 13,1.2114185848696088,Candidate 11,1.129899807992501,Candidate 1,1.012588263015407,Candidate 0,1.0035308962434337
21,200,15,1D,normal,compromise,1,Candidate 6,Candidate 6,1.0,Candidate 5,1.6542565402884637,Candidate 6,1.0,Candidate 6,1.0,Candidate 6,1.0
22,200,15,1D,normal,compromise,1,Candidate 11,Candidate 4,1.118013706547385,Candidate 8,1.3145498194720955,Candidate 4,1.118013706547385,Candidate 11,1.0,Candidate 11,1.0
23,200,15,1D,normal,compromise,1,Candidate 1,Candidate 8,1.4847999473996212,Candidate 10,2.5753393105703415,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0
24,200,15,1D,normal,compromise,1,Candidate 9,Candidate 14,1.3575773222908945,Candidate 12,1.0640922204156578,Candidate 9,1.0,Candidate 9,1.0,Candidate 9,1.0
25,200,15,1D,normal,compromise,1,Candidate 7,Candidate 13,1.2687258480083745,Candidate 13,1.2687258480083745,Candidate 2,1.011792659208257,Candidate 7,1.0,Candidate 7,1.0
26,200,15,1D,normal,compromise,1,Candidate 9,Candidate 4,1.2861867207364235,Candidate 10,2.3476838669557933,Candidate 5,1.1144392574165338,Candidate 11,1.0026136867089894,Candidate 9,1.0
27,200,15,1D,normal,compromise,1,Candidate 8,Candidate 8,1.0,Candidate 8,1.0,Candidate 8,1.0,Candidate 8,1.0,Candidate 8,1.0
28,200,15,1D,normal,compromise,1,Candidate 13,Candidate 14,1.3834758264854758,Candidate 2,2.5475203020126864,Candidate 0,1.0175620638086709,Candidate 0,1.0175620638086709,Candidate 0,1.0175620638086709
29,200,15,1D,normal,compromise,1,Candidate 2,Candidate 11,1.2544413275943298,Candidate 1,1.1393244262851094,Candidate 12,1.088436078041157,Candidate 2,1.0,Candidate 2,1.0
